2026-03-23 13:14:55 | INFO     | scraper.biddetail | Driver started (headless=False)
2026-03-24 13:24:13 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Vendor Data Governance software
2026-03-24 13:24:18 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:24:18 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:24:19 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:24:21 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:24:24 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:24:29 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Vendor Data Governance software'
2026-03-24 13:24:29 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Vendor Data Governance software'
2026-03-24 13:24:29 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Material master catalogue
2026-03-24 13:24:34 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:24:34 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:24:35 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:24:36 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:24:37 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:24:42 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Material master catalogue'
2026-03-24 13:24:42 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Material master catalogue'
2026-03-24 13:24:42 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: SOFTWARE TOOL FOR MASTER DATA MANAGEMENT
2026-03-24 13:24:47 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:24:47 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:24:48 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:24:50 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:24:51 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:24:56 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'SOFTWARE TOOL FOR MASTER DATA MANAGEMENT'
2026-03-24 13:24:56 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'SOFTWARE TOOL FOR MASTER DATA MANAGEMENT'
2026-03-24 13:24:56 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Data Enrichment
2026-03-24 13:25:01 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:25:01 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:25:02 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:25:04 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:25:05 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:25:10 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Data Enrichment'
2026-03-24 13:25:10 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Data Enrichment'
2026-03-24 13:25:10 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: codification of material
2026-03-24 13:25:15 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:25:15 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:25:17 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:25:18 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:25:19 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:25:24 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'codification of material'
2026-03-24 13:25:24 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'codification of material'
2026-03-24 13:25:24 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Supply and implementation of Vendor data
2026-03-24 13:25:29 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:25:29 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:25:30 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:25:32 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:25:33 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:25:38 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Supply and implementation of Vendor data'
2026-03-24 13:25:38 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Supply and implementation of Vendor data'
2026-03-24 13:25:38 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: data catalogue
2026-03-24 13:25:43 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:25:43 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:25:45 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:25:46 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:25:47 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:25:52 | INFO     | scraper.biddetail | [BidDetail] 2 rows for 'data catalogue'
2026-03-24 13:26:00 | INFO     | scraper.biddetail | [biddetail] Got 2 results for 'data catalogue'
2026-03-24 13:26:00 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: data processing
2026-03-24 13:26:05 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:26:05 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:26:07 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:26:08 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:26:09 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:26:35 | INFO     | scraper.biddetail | [BidDetail] 110 rows for 'data processing'
2026-03-24 13:33:04 | INFO     | scraper.biddetail | [biddetail] Got 110 results for 'data processing'
2026-03-24 13:33:04 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Data Validation (deduplication, cleansing)
2026-03-24 13:33:09 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:33:09 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:33:11 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:33:12 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:33:13 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:33:38 | INFO     | scraper.biddetail | [BidDetail] 56 rows for 'Data Validation (deduplication, cleansing)'
2026-03-24 13:36:32 | INFO     | scraper.biddetail | [biddetail] Got 56 results for 'Data Validation (deduplication, cleansing)'
2026-03-24 13:36:32 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Deduplication, Cleansing and Standardization
2026-03-24 13:36:37 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:36:37 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:36:38 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:36:39 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:36:40 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:36:45 | INFO     | scraper.biddetail | [BidDetail] 3 rows for 'Deduplication, Cleansing and Standardization'
2026-03-24 13:36:54 | INFO     | scraper.biddetail | [biddetail] Got 3 results for 'Deduplication, Cleansing and Standardization'
2026-03-24 13:36:54 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Data Cleansing and Enrichment services
2026-03-24 13:36:59 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:36:59 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:37:00 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:37:01 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:37:02 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:37:07 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Data Cleansing and Enrichment services'
2026-03-24 13:37:07 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Data Cleansing and Enrichment services'
2026-03-24 13:37:07 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Data Standardization
2026-03-24 13:37:12 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:37:12 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:37:13 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:37:14 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:37:14 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:37:20 | INFO     | scraper.biddetail | [BidDetail] 2 rows for 'Data Standardization'
2026-03-24 13:37:26 | INFO     | scraper.biddetail | [biddetail] Got 2 results for 'Data Standardization'
2026-03-24 13:37:26 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Cataloguing and standardizing
2026-03-24 13:37:31 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:37:31 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:37:32 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:37:33 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:37:34 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:37:39 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Cataloguing and standardizing'
2026-03-24 13:37:39 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Cataloguing and standardizing'
2026-03-24 13:37:39 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Material codification, Cataloguing and classification
2026-03-24 13:37:43 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:37:44 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:37:45 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:37:46 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:37:47 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:37:52 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Material codification, Cataloguing and classification'
2026-03-24 13:37:52 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Material codification, Cataloguing and classification'
2026-03-24 13:37:52 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Service master
2026-03-24 13:37:56 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:37:56 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:37:57 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:37:58 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:37:59 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:38:25 | INFO     | scraper.biddetail | [BidDetail] 26 rows for 'Service master'
2026-03-24 13:39:44 | INFO     | scraper.biddetail | [biddetail] Got 26 results for 'Service master'
2026-03-24 13:39:44 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Vendor master
2026-03-24 13:39:48 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:39:48 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:39:50 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:39:51 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:39:51 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:39:56 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Vendor master'
2026-03-24 13:39:56 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Vendor master'
2026-03-24 13:39:56 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Asset Master
2026-03-24 13:40:01 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:40:01 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:40:02 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:40:03 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:40:04 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:40:09 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Asset Master'
2026-03-24 13:40:09 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Asset Master'
2026-03-24 13:40:09 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Asset Verification
2026-03-24 13:40:14 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:40:14 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:40:15 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:40:16 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:40:16 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:40:21 | INFO     | scraper.biddetail | [BidDetail] 2 rows for 'Asset Verification'
2026-03-24 13:40:27 | INFO     | scraper.biddetail | [biddetail] Got 2 results for 'Asset Verification'
2026-03-24 13:40:27 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: bill of material
2026-03-24 13:40:31 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:40:31 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:40:32 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:40:33 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:40:34 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:41:00 | INFO     | scraper.biddetail | [BidDetail] 34 rows for 'bill of material'
2026-03-24 13:42:39 | INFO     | scraper.biddetail | [biddetail] Got 34 results for 'bill of material'
2026-03-24 13:42:39 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Material master
2026-03-24 13:42:44 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:42:44 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:42:45 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:42:46 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:42:47 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:42:52 | INFO     | scraper.biddetail | [BidDetail] 4 rows for 'Material master'
2026-03-24 13:43:03 | INFO     | scraper.biddetail | [biddetail] Got 4 results for 'Material master'
2026-03-24 13:43:03 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: data codification
2026-03-24 13:43:08 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:43:08 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:43:09 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:43:10 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:43:10 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:43:16 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'data codification'
2026-03-24 13:43:16 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'data codification'
2026-03-24 13:43:16 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: mdm
2026-03-24 13:43:20 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:43:20 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:43:21 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:43:22 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:43:23 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:43:48 | INFO     | scraper.biddetail | [BidDetail] 39 rows for 'mdm'
2026-03-24 13:45:39 | INFO     | scraper.biddetail | [biddetail] Got 39 results for 'mdm'
2026-03-24 13:45:39 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: data processing
2026-03-24 13:45:44 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 13:45:44 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 13:45:45 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 13:45:46 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 13:45:47 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 13:46:13 | INFO     | scraper.biddetail | [BidDetail] 110 rows for 'data processing'
2026-03-24 13:54:34 | INFO     | scraper.biddetail | [biddetail] Got 97 results for 'data processing'
2026-03-24 13:54:54 | INFO     | scraper.biddetail | Driver closed
2026-03-24 14:06:23 | INFO     | scraper.biddetail | Driver started (headless=False)
2026-03-24 14:06:23 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Data Cataloguing
2026-03-24 14:06:29 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:06:30 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:06:31 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:06:33 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:06:34 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:06:39 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Data Cataloguing'
2026-03-24 14:06:39 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Data Cataloguing'
2026-03-24 14:06:39 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Material Codification
2026-03-24 14:06:44 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:06:44 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:06:46 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:06:47 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:06:48 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:06:53 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Material Codification'
2026-03-24 14:06:53 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Material Codification'
2026-03-24 14:06:53 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Master data management
2026-03-24 14:06:58 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:06:58 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:07:00 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:07:01 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:07:02 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:07:07 | INFO     | scraper.biddetail | [BidDetail] 3 rows for 'Master data management'
2026-03-24 14:07:18 | INFO     | scraper.biddetail | [biddetail] Got 3 results for 'Master data management'
2026-03-24 14:07:18 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Material master data cleansing
2026-03-24 14:07:23 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:07:23 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:07:24 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:07:25 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:07:28 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:07:33 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Material master data cleansing'
2026-03-24 14:07:33 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Material master data cleansing'
2026-03-24 14:07:33 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Implementation of Material Data Governance
2026-03-24 14:07:38 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:07:38 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:07:39 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:07:40 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:07:41 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:07:46 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Implementation of Material Data Governance'
2026-03-24 14:07:46 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Implementation of Material Data Governance'
2026-03-24 14:07:46 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Material Data Governance
2026-03-24 14:07:51 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:07:51 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:07:53 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:07:54 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:07:54 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:07:59 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Material Data Governance'
2026-03-24 14:07:59 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Material Data Governance'
2026-03-24 14:07:59 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Data governance solution
2026-03-24 14:08:05 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:08:05 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:08:06 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:08:07 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:08:10 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:08:15 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Data governance solution'
2026-03-24 14:08:15 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Data governance solution'
2026-03-24 14:08:15 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Vendor Data Governance software
2026-03-24 14:08:20 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:08:20 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:08:21 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:08:22 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:08:23 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:08:28 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Vendor Data Governance software'
2026-03-24 14:08:28 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Vendor Data Governance software'
2026-03-24 14:08:28 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Material master catalogue
2026-03-24 14:08:33 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:08:33 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:08:34 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:08:35 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:08:36 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:08:41 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'Material master catalogue'
2026-03-24 14:08:41 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'Material master catalogue'
2026-03-24 14:08:41 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: SOFTWARE TOOL FOR MASTER DATA MANAGEMENT
2026-03-24 14:08:46 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:08:46 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:08:47 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:08:48 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
2026-03-24 14:08:49 | INFO     | scraper.biddetail | [BidDetail] Search button clicked (by ID)
2026-03-24 14:08:55 | INFO     | scraper.biddetail | [BidDetail] 0 rows for 'SOFTWARE TOOL FOR MASTER DATA MANAGEMENT'
2026-03-24 14:08:55 | INFO     | scraper.biddetail | [biddetail] Got 0 results for 'SOFTWARE TOOL FOR MASTER DATA MANAGEMENT'
2026-03-24 14:08:55 | INFO     | scraper.biddetail | [biddetail] Scraping keyword: Data Enrichment
2026-03-24 14:08:59 | INFO     | scraper.biddetail | [BidDetail] Applying 'Next 15 Days' filter...
2026-03-24 14:08:59 | INFO     | scraper.biddetail | [BidDetail] Date dropdown clicked
2026-03-24 14:09:01 | INFO     | scraper.biddetail | [BidDetail] Selected 'Next 15 Days'
2026-03-24 14:09:02 | INFO     | scraper.biddetail | [BidDetail] Date filter now shows: 24/03/2026 - 08/04/2026
